"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Sep-2015","EQ","872.00","876.10","856.20","867.00","860.35","860.95","863.16","1,067.85","796.45","2,430,944","2,098,282,315.40","57,363"
"10-Sep-2015","EQ","861.00","870.50","855.50","874.05","870.50","867.00","863.59","1,067.85","796.45","2,531,423","2,186,106,316.90","54,859"
"09-Sep-2015","EQ","861.00","878.70","850.50","848.60","870.10","874.05","866.09","1,067.85","796.45","3,963,791","3,433,012,242.80","109,108"
"08-Sep-2015","EQ","836.00","852.95","825.10","833.20","850.60","848.60","842.40","1,067.85","796.45","2,948,830","2,484,102,867.55","79,567"
"07-Sep-2015","EQ","838.25","844.00","827.70","835.90","833.05","833.20","833.34","1,067.85","796.45","2,339,465","1,949,570,930.45","62,033"
"04-Sep-2015","EQ","849.70","849.70","825.10","853.85","835.05","835.90","835.59","1,067.85","796.45","3,703,036","3,094,233,816.80","76,332"
"03-Sep-2015","EQ","854.05","860.75","844.40","849.55","855.05","853.85","852.42","1,067.85","796.45","2,665,275","2,271,930,326.60","71,594"
"02-Sep-2015","EQ","850.00","857.10","842.60","839.85","853.00","849.55","850.31","1,067.85","796.45","4,492,201","3,819,762,800.85","103,193"
"01-Sep-2015","EQ","853.90","853.90","835.10","855.90","838.15","839.85","842.26","1,067.85","796.45","4,947,842","4,167,368,573.15","95,197"
"31-Aug-2015","EQ","872.85","872.85","853.80","872.40","857.65","855.90","860.15","1,067.85","796.45","4,733,716","4,071,685,673.95","80,933"
"28-Aug-2015","EQ","875.00","883.00","866.10","869.15","871.10","872.40","874.99","1,067.85","796.45","2,461,890","2,154,137,820.35","60,204"
"27-Aug-2015","EQ","866.80","881.25","857.05","853.40","868.50","869.15","870.09","1,067.85","796.45","6,171,185","5,369,515,383.25","134,104"
"26-Aug-2015","EQ","847.80","874.80","840.00","848.15","851.80","853.40","860.44","1,067.85","796.45","4,332,912","3,728,217,468.40","116,846"
"25-Aug-2015","EQ","840.85","860.65","823.20","829.55","858.30","848.15","841.72","1,067.85","796.45","11,315,843","9,524,768,448.75","168,596"
"24-Aug-2015","EQ","880.00","880.00","818.00","907.95","821.75","829.55","855.47","1,067.85","796.45","8,145,723","6,968,383,326.25","180,439"
"21-Aug-2015","EQ","910.00","911.90","897.00","916.30","905.55","907.95","905.24","1,067.85","796.45","4,583,212","4,148,894,276.65","127,465"
"20-Aug-2015","EQ","959.95","959.95","913.75","954.60","915.65","916.30","929.53","1,067.85","796.45","4,344,929","4,038,760,043.90","120,814"
"19-Aug-2015","EQ","944.00","961.00","939.45","944.10","953.00","954.60","952.70","1,067.85","796.45","2,029,201","1,933,217,602.00","50,536"
"18-Aug-2015","EQ","956.00","956.00","942.20","950.70","945.05","944.10","946.32","1,067.85","796.45","1,515,583","1,434,225,062.00","47,655"
"17-Aug-2015","EQ","966.00","966.00","946.05","966.95","950.90","950.70","952.62","1,067.85","796.45","2,481,826","2,364,242,705.15","73,845"
"14-Aug-2015","EQ","940.25","972.00","934.30","933.35","966.45","966.95","958.88","1,067.85","796.45","2,912,005","2,792,260,178.70","87,760"
"13-Aug-2015","EQ","947.00","953.95","929.40","942.90","938.40","933.35","940.41","1,067.85","796.45","2,135,047","2,007,824,040.55","55,913"
"12-Aug-2015","EQ","963.60","966.00","940.55","966.00","942.10","942.90","954.08","1,067.85","796.45","2,205,902","2,104,607,171.30","85,463"
"11-Aug-2015","EQ","971.00","973.65","958.00","968.90","966.00","966.00","966.23","1,067.85","796.45","2,002,952","1,935,306,220.20","55,157"
"10-Aug-2015","EQ","984.50","988.80","964.50","984.35","966.30","968.90","976.42","1,067.85","796.45","2,123,285","2,073,226,746.10","54,028"
"07-Aug-2015","EQ","979.00","994.00","977.15","978.95","984.00","984.35","987.34","1,067.85","796.45","1,967,847","1,942,936,633.35","72,393"
"06-Aug-2015","EQ","991.00","992.00","977.50","987.75","978.50","978.95","983.01","1,067.85","796.45","1,990,511","1,956,690,352.55","48,334"
"04-Aug-2015","EQ","1,003.40","1,005.65","980.00","1,002.45","989.35","988.00","989.80","1,067.85","796.45","2,744,569","2,716,564,865.90","95,768"
"03-Aug-2015","EQ","1,001.00","1,013.85","999.40","1,001.85","1,002.00","1,002.45","1,005.15","1,067.85","796.45","2,260,182","2,271,818,904.60","64,113"
"31-Jul-2015","EQ","1,000.00","1,007.90","990.00","1,000.15","1,001.00","1,001.85","1,000.38","1,067.85","796.45","3,802,312","3,803,747,332.05","93,890"
"30-Jul-2015","EQ","1,000.10","1,008.00","992.30","996.00","1,000.00","1,000.15","1,000.42","1,067.85","796.45","2,674,704","2,675,840,716.00","55,101"
"29-Jul-2015","EQ","1,009.50","1,012.70","992.10","1,010.25","995.90","996.00","1,003.07","1,067.85","796.45","3,380,933","3,391,317,374.75","95,948"
"28-Jul-2015","EQ","1,008.30","1,016.70","1,000.10","1,005.35","1,011.10","1,010.25","1,010.32","1,067.85","796.45","3,059,101","3,090,683,254.45","102,509"
"27-Jul-2015","EQ","1,024.90","1,029.90","1,001.75","1,025.05","1,002.10","1,005.35","1,015.96","1,067.85","796.45","4,598,763","4,672,151,325.50","163,170"
"24-Jul-2015","EQ","1,048.00","1,049.65","1,021.10","1,045.30","1,029.00","1,025.05","1,036.68","1,067.85","796.45","2,994,363","3,104,190,635.60","77,903"
"23-Jul-2015","EQ","1,053.50","1,067.85","1,041.20","1,050.40","1,044.95","1,045.30","1,051.89","1,067.85","796.45","4,261,457","4,482,564,297.85","101,181"
"22-Jul-2015","EQ","1,005.00","1,053.95","1,004.60","1,007.80","1,051.90","1,050.40","1,039.67","1,053.95","796.45","3,956,647","4,113,626,833.00","108,188"
"21-Jul-2015","EQ","1,028.00","1,028.45","1,002.75","1,024.75","1,010.80","1,007.80","1,018.12","1,043.30","796.45","1,811,142","1,843,954,640.95","62,651"
"20-Jul-2015","EQ","1,027.80","1,029.95","1,017.90","1,021.70","1,024.95","1,024.75","1,024.25","1,043.30","796.45","1,451,127","1,486,323,137.20","37,725"
"17-Jul-2015","EQ","1,025.25","1,031.15","1,018.00","1,023.70","1,024.00","1,021.70","1,025.68","1,043.30","796.45","2,330,438","2,390,292,947.00","61,689"
"16-Jul-2015","EQ","1,012.00","1,027.80","1,011.15","1,011.15","1,022.35","1,023.70","1,023.25","1,043.30","796.45","3,395,442","3,474,369,728.65","93,148"
"15-Jul-2015","EQ","999.75","1,014.40","999.55","997.80","1,008.85","1,011.15","1,009.69","1,043.30","796.45","3,093,396","3,123,383,138.00","63,040"
"14-Jul-2015","EQ","1,008.90","1,011.50","995.20","1,007.00","996.35","997.80","1,002.08","1,043.30","796.45","2,272,786","2,277,523,577.85","61,634"
"13-Jul-2015","EQ","1,001.80","1,012.50","995.15","1,001.80","1,005.80","1,007.00","1,004.58","1,043.30","796.45","2,253,887","2,264,214,365.35","85,261"
"10-Jul-2015","EQ","991.10","1,004.00","990.25","987.40","1,001.90","1,001.80","998.98","1,043.30","796.45","3,682,606","3,678,854,544.80","101,337"
"09-Jul-2015","EQ","996.00","1,001.00","983.15","996.60","990.00","987.40","993.14","1,043.30","796.45","3,713,532","3,688,073,858.50","112,899"
"08-Jul-2015","EQ","995.85","1,008.70","991.65","1,003.25","993.20","996.60","998.88","1,043.30","796.45","3,472,328","3,468,431,724.35","96,915"
"07-Jul-2015","EQ","1,011.00","1,016.60","1,000.00","1,015.55","1,004.15","1,003.25","1,007.46","1,043.30","796.45","2,581,847","2,601,097,562.50","81,763"
"06-Jul-2015","EQ","996.10","1,018.90","995.20","1,007.20","1,017.70","1,015.55","1,006.87","1,043.30","796.45","2,797,340","2,816,565,380.25","63,280"
"03-Jul-2015","EQ","1,009.75","1,013.80","1,003.05","1,010.85","1,005.40","1,007.20","1,008.46","1,043.30","796.45","3,161,556","3,188,307,415.40","87,704"
"02-Jul-2015","EQ","1,009.00","1,019.75","1,007.10","1,005.65","1,008.05","1,010.85","1,013.68","1,043.30","796.45","3,641,605","3,691,405,555.50","100,369"
"01-Jul-2015","EQ","1,001.00","1,010.45","1,001.00","1,000.10","1,006.00","1,005.65","1,006.47","1,043.30","796.45","3,388,578","3,410,490,409.35","91,024"
"30-Jun-2015","EQ","989.90","1,002.85","988.00","990.85","999.00","1,000.10","994.40","1,043.30","796.45","5,299,670","5,269,979,735.75","128,344"
"29-Jun-2015","EQ","987.90","993.85","972.00","1,000.70","990.30","990.85","983.69","1,043.30","796.45","4,610,282","4,535,092,024.25","116,484"
"26-Jun-2015","EQ","999.90","1,014.10","995.40","1,004.55","999.50","1,000.70","1,002.84","1,062.80","796.45","4,792,657","4,806,268,084.25","116,973"
"25-Jun-2015","EQ","987.00","1,009.00","985.00","990.90","1,006.80","1,004.55","1,001.13","1,062.80","796.45","6,211,775","6,218,805,168.90","122,268"
"24-Jun-2015","EQ","995.00","1,006.45","986.65","995.00","987.15","990.90","998.05","1,062.80","796.45","4,252,334","4,244,061,959.60","121,988"
"23-Jun-2015","EQ","992.65","1,002.70","991.00","991.70","993.20","995.00","996.31","1,062.80","796.45","3,659,045","3,645,558,611.20","90,238"
"22-Jun-2015","EQ","996.95","1,008.70","986.50","996.65","992.65","991.70","993.41","1,062.80","796.45","4,433,185","4,403,980,457.05","120,226"
"19-Jun-2015","EQ","982.50","1,006.40","982.50","978.95","997.15","996.65","994.47","1,101.65","796.45","10,448,751","10,391,016,745.70","260,477"
"18-Jun-2015","EQ","932.55","982.00","932.50","931.20","980.05","978.95","966.38","1,101.65","796.45","11,284,420","10,905,086,761.10","265,987"
"17-Jun-2015","EQ","905.05","942.35","894.00","903.95","931.45","931.20","923.67","1,101.65","796.45","5,996,339","5,538,666,077.50","136,777"
"16-Jun-2015","EQ","899.00","905.00","893.20","901.75","904.50","903.95","897.72","1,101.65","796.45","3,184,005","2,858,334,632.95","96,212"
"15-Jun-2015","EQ","894.90","905.00","890.00","889.85","901.45","901.75","900.02","1,101.65","796.45","2,939,253","2,645,381,754.95","113,717"
"12-Jun-2015","EQ","879.00","892.70","878.25","877.15","891.50","889.85","887.95","1,132.70","796.45","4,924,556","4,372,756,582.25","103,898"
"11-Jun-2015","EQ","906.00","909.50","873.65","905.80","877.50","877.15","885.57","1,132.70","796.45","3,354,787","2,970,911,078.40","65,663"
"10-Jun-2015","EQ","886.00","909.90","885.00","883.70","906.30","905.80","903.28","1,132.70","796.45","3,088,017","2,789,353,176.10","79,564"
"09-Jun-2015","EQ","883.55","890.65","877.35","885.45","883.95","883.70","883.88","1,132.70","796.45","2,092,303","1,849,338,135.15","65,744"
"08-Jun-2015","EQ","906.80","910.00","883.10","907.75","885.25","885.45","894.43","1,132.70","796.45","2,479,431","2,217,671,989.60","64,508"
"05-Jun-2015","EQ","909.90","916.95","904.45","912.70","910.40","907.75","910.16","1,133.00","796.45","2,986,745","2,718,413,369.65","74,316"
"04-Jun-2015","EQ","904.20","916.20","892.55","896.35","915.80","912.70","905.49","1,133.00","796.45","3,641,649","3,297,473,781.75","84,220"
"03-Jun-2015","EQ","899.00","910.45","888.50","898.65","895.00","896.35","898.63","1,133.00","796.45","3,553,618","3,193,398,374.35","91,150"
"02-Jun-2015","EQ","905.75","918.80","891.45","902.25","897.00","898.65","903.61","1,133.00","796.45","4,612,571","4,167,987,316.75","92,076"
"01-Jun-2015","EQ","880.00","904.90","878.00","877.00","902.05","902.25","899.09","1,133.00","796.45","4,479,082","4,027,099,686.50","81,472"
"29-May-2015","EQ","879.90","886.45","873.10","875.80","880.85","877.00","877.96","1,140.00","796.45","6,692,348","5,875,581,985.35","112,299"
"28-May-2015","EQ","885.85","894.25","872.00","885.30","876.60","875.80","879.97","1,140.00","796.45","6,066,339","5,338,207,623.55","79,015"
"27-May-2015","EQ","886.00","890.90","880.20","884.60","884.90","885.30","885.53","1,140.00","796.45","1,846,549","1,635,177,350.40","44,569"
"26-May-2015","EQ","895.00","896.00","882.70","894.50","887.00","884.60","889.75","1,140.00","796.45","2,173,883","1,934,207,310.05","53,213"
"25-May-2015","EQ","900.00","908.00","892.35","903.85","893.10","894.50","898.93","1,140.00","796.45","1,512,612","1,359,727,677.15","28,170"
"22-May-2015","EQ","897.00","905.60","897.00","896.75","902.30","903.85","901.65","1,140.00","796.45","1,908,452","1,720,762,617.70","60,427"
"21-May-2015","EQ","911.25","915.40","894.10","908.85","895.60","896.75","902.19","1,140.00","796.45","2,459,446","2,218,890,671.85","53,848"
"20-May-2015","EQ","900.40","911.00","897.70","895.55","906.90","908.85","905.03","1,140.00","796.45","1,990,706","1,801,657,165.45","56,632"
"19-May-2015","EQ","891.25","904.75","886.60","891.55","895.00","895.55","895.25","1,140.00","796.45","3,317,436","2,969,945,397.15","120,107"
"18-May-2015","EQ","874.90","894.00","872.20","873.95","891.50","891.55","885.61","1,140.00","796.45","2,250,982","1,993,494,078.15","73,046"
"15-May-2015","EQ","881.90","886.95","870.10","878.20","872.15","873.95","876.77","1,145.25","796.45","1,904,490","1,669,800,163.00","50,133"
"14-May-2015","EQ","886.00","886.20","870.30","885.10","877.00","878.20","878.07","1,145.25","796.45","2,818,365","2,474,730,438.60","56,726"
"12-May-2015","EQ","894.90","894.90","865.15","895.95","871.15","868.70","872.93","1,145.25","796.45","3,805,956","3,322,349,492.25","98,816"
"11-May-2015","EQ","892.85","899.45","883.40","889.70","893.80","895.95","891.99","1,145.25","796.45","3,249,083","2,898,152,530.20","85,186"
"08-May-2015","EQ","871.00","893.75","861.10","870.75","888.25","889.70","881.17","1,145.25","796.45","3,909,788","3,445,200,208.10","88,315"
"07-May-2015","EQ","875.00","878.45","860.00","880.25","867.00","870.75","867.56","1,145.25","796.45","3,825,462","3,318,801,857.75","99,893"
"06-May-2015","EQ","890.00","896.75","872.00","892.15","877.00","880.25","881.92","1,145.25","796.45","5,128,997","4,523,374,040.50","112,601"
"05-May-2015","EQ","893.70","901.80","885.10","890.95","891.15","892.15","892.74","1,145.25","796.45","4,079,468","3,641,890,947.45","91,479"
"04-May-2015","EQ","866.20","893.90","860.50","862.35","892.75","890.95","877.55","1,145.25","796.45","3,446,692","3,024,658,626.45","81,908"
"30-Apr-2015","EQ","850.00","865.90","847.95","850.00","865.00","862.35","857.81","1,145.25","796.45","7,955,186","6,823,999,516.55","121,772"
"29-Apr-2015","EQ","862.00","870.55","847.40","865.20","848.20","850.00","859.96","1,145.25","796.45","3,746,012","3,221,437,134.25","76,980"
"28-Apr-2015","EQ","874.70","882.00","858.55","875.30","862.90","865.20","868.23","1,145.25","796.45","3,357,286","2,914,903,681.10","90,615"
"27-Apr-2015","EQ","880.05","887.50","871.45","878.90","872.20","875.30","879.51","1,145.25","796.45","2,524,227","2,220,088,765.70","89,364"
"24-Apr-2015","EQ","877.00","884.45","868.65","877.05","882.40","878.90","878.25","1,145.25","796.45","2,905,259","2,551,552,101.20","81,160"
"23-Apr-2015","EQ","883.85","889.40","869.05","879.75","877.00","877.05","878.99","1,145.25","796.45","3,048,801","2,679,863,364.20","81,081"
"22-Apr-2015","EQ","881.90","886.75","867.00","876.45","879.00","879.75","877.90","1,145.25","796.45","3,374,188","2,962,198,095.40","79,083"
"21-Apr-2015","EQ","890.15","895.50","872.45","885.65","876.45","876.45","885.51","1,145.25","796.45","4,047,524","3,584,122,581.80","96,711"
"20-Apr-2015","EQ","937.30","937.45","878.50","926.85","883.75","885.65","901.51","1,145.25","796.45","8,601,165","7,754,013,934.60","213,701"
"17-Apr-2015","EQ","935.05","944.30","922.60","928.35","924.10","926.85","934.15","1,145.25","796.45","5,476,551","5,115,923,405.65","143,446"
"16-Apr-2015","EQ","924.50","938.00","919.00","923.65","929.55","928.35","928.04","1,145.25","796.45","4,612,192","4,280,290,135.50","88,219"
"15-Apr-2015","EQ","921.00","939.60","907.20","922.50","923.90","923.65","919.83","1,145.25","796.45","5,081,693","4,674,315,017.80","117,445"
"13-Apr-2015","EQ","906.80","924.75","898.75","904.35","922.30","922.50","914.98","1,145.25","796.45","4,612,201","4,220,086,513.60","163,738"
"10-Apr-2015","EQ","894.95","908.80","889.10","895.10","904.00","904.35","899.40","1,145.25","796.45","5,788,462","5,206,141,229.20","111,502"
"09-Apr-2015","EQ","865.50","899.00","858.80","865.90","897.00","895.10","880.85","1,145.25","796.45","6,234,931","5,492,068,190.10","132,040"
"08-Apr-2015","EQ","833.50","869.50","832.90","832.85","863.00","865.90","855.45","1,145.25","796.45","5,673,710","4,853,572,872.10","112,110"
"07-Apr-2015","EQ","826.05","836.10","826.05","824.65","832.15","832.85","831.39","1,145.25","796.45","4,863,211","4,043,217,393.50","76,000"
"06-Apr-2015","EQ","836.00","838.00","821.40","836.05","823.65","824.65","826.20","1,145.25","796.45","2,819,367","2,329,366,263.90","92,986"
