"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Jul-2013","EQ","853.10","870.60","847.35","850.85","862.50","861.65","860.99","955.00","682.35","3,024,958","2,604,464,647.60","85,140"
"03-Jul-2013","EQ","860.50","863.35","848.55","871.85","850.00","850.85","853.16","955.00","682.35","2,929,628","2,499,442,103.45","112,181"
"02-Jul-2013","EQ","883.10","891.80","868.75","885.70","875.00","871.85","878.64","955.00","682.35","4,064,138","3,570,928,675.80","113,284"
"01-Jul-2013","EQ","862.00","888.00","855.65","862.60","887.20","885.70","878.74","955.00","682.35","4,685,396","4,117,230,843.50","118,061"
"28-Jun-2013","EQ","869.50","873.00","846.00","830.00","860.45","862.60","858.94","955.00","682.35","11,002,553","9,450,523,201.00","230,821"
"27-Jun-2013","EQ","816.50","836.95","814.40","803.60","829.35","830.00","826.62","955.00","682.35","5,886,358","4,865,800,991.65","140,987"
"26-Jun-2013","EQ","809.45","814.45","801.10","803.80","803.50","803.60","808.71","955.00","682.35","3,808,494","3,079,950,646.75","135,269"
"25-Jun-2013","EQ","799.70","819.90","795.00","792.65","802.15","803.80","807.56","955.00","682.35","4,396,198","3,550,210,360.25","125,381"
"24-Jun-2013","EQ","790.00","796.15","778.50","792.85","796.00","792.65","789.94","955.00","682.35","3,728,564","2,945,325,980.70","89,157"
"21-Jun-2013","EQ","799.90","810.35","783.60","798.00","792.80","792.85","799.99","955.00","682.35","4,682,806","3,746,200,439.10","112,187"
"20-Jun-2013","EQ","817.90","817.90","795.00","831.70","800.05","798.00","804.43","955.00","682.35","3,982,470","3,203,625,780.10","89,316"
"19-Jun-2013","EQ","822.00","833.25","814.90","823.40","830.00","831.70","824.70","955.00","682.35","3,961,700","3,267,221,972.50","112,637"
"18-Jun-2013","EQ","823.70","837.50","817.45","825.55","820.10","823.40","828.19","955.00","682.35","3,579,236","2,964,284,343.35","96,881"
"17-Jun-2013","EQ","815.50","827.90","811.10","814.65","825.00","825.55","820.95","955.00","682.35","2,534,907","2,081,023,669.15","70,468"
"14-Jun-2013","EQ","796.20","819.85","796.10","789.80","816.55","814.65","809.25","955.00","682.35","4,017,490","3,251,143,014.05","92,478"
"13-Jun-2013","EQ","783.00","792.90","780.55","790.80","791.30","789.80","787.26","955.00","682.35","2,223,263","1,750,284,424.10","56,095"
"12-Jun-2013","EQ","783.05","797.50","782.20","785.60","791.45","790.80","790.15","955.00","682.35","2,920,051","2,307,283,273.50","71,199"
"11-Jun-2013","EQ","783.50","791.50","775.30","789.35","786.00","785.60","784.74","955.00","682.35","3,026,936","2,375,370,240.85","99,272"
"10-Jun-2013","EQ","789.00","795.50","782.00","783.60","792.00","789.35","788.95","955.00","682.35","2,597,020","2,048,923,498.40","94,795"
"07-Jun-2013","EQ","794.20","802.00","781.00","792.00","783.95","783.60","792.51","955.00","673.40","2,153,414","1,706,605,681.85","70,114"
"06-Jun-2013","EQ","800.00","803.90","788.10","802.00","790.95","792.00","794.02","955.00","673.40","3,911,834","3,106,086,805.40","109,397"
"05-Jun-2013","EQ","780.50","804.30","780.50","780.20","802.00","802.00","794.01","955.00","673.40","2,914,171","2,313,883,492.95","90,942"
"04-Jun-2013","EQ","790.60","799.80","779.15","787.90","780.30","780.20","790.21","955.00","673.40","3,372,217","2,664,750,262.75","84,860"
"03-Jun-2013","EQ","803.70","805.35","785.25","806.30","787.50","787.90","790.36","955.00","673.40","3,237,910","2,559,123,508.85","103,285"
"31-May-2013","EQ","834.10","835.75","802.10","836.80","805.00","806.30","812.13","955.00","673.40","3,922,347","3,185,458,370.80","116,724"
"30-May-2013","EQ","845.00","846.00","830.00","847.90","833.00","836.80","836.76","955.00","673.40","4,165,950","3,485,887,171.75","102,328"
"29-May-2013","EQ","840.50","849.80","833.45","843.40","847.05","847.90","841.59","955.00","673.40","5,886,563","4,954,075,367.95","140,572"
"28-May-2013","EQ","830.00","846.90","826.20","828.30","843.05","843.40","836.84","955.00","673.40","4,968,154","4,157,569,420.25","169,650"
"27-May-2013","EQ","802.75","832.80","801.00","786.45","826.70","828.30","820.20","955.00","673.40","4,333,130","3,554,022,409.80","220,572"
"24-May-2013","EQ","793.40","794.70","779.20","784.45","785.60","786.45","788.58","955.00","673.40","1,823,040","1,437,617,158.30","59,018"
"23-May-2013","EQ","811.65","816.00","780.10","818.75","782.60","784.45","796.68","955.00","673.40","2,925,439","2,330,625,124.10","87,540"
"22-May-2013","EQ","830.10","834.00","813.50","828.60","819.00","818.75","820.90","955.00","673.40","2,875,414","2,360,426,678.00","78,955"
"21-May-2013","EQ","831.10","840.00","825.30","831.15","826.30","828.60","832.71","955.00","673.40","2,421,664","2,016,546,278.20","68,950"
"20-May-2013","EQ","837.40","855.00","828.75","835.50","831.85","831.15","842.53","955.00","673.40","3,025,949","2,549,453,116.65","83,570"
"17-May-2013","EQ","840.65","844.70","823.30","840.65","836.55","835.50","833.22","955.00","673.05","2,853,857","2,377,877,271.20","80,977"
"16-May-2013","EQ","816.00","843.80","815.50","819.00","839.00","840.65","834.91","955.00","673.05","3,473,901","2,900,382,865.75","89,003"
"15-May-2013","EQ","802.00","820.80","802.00","798.15","818.20","819.00","813.64","955.00","673.05","2,572,806","2,093,332,728.70","78,795"
"14-May-2013","EQ","800.55","809.00","795.60","803.00","798.80","798.15","803.28","955.00","673.05","2,017,950","1,620,984,023.20","66,193"
"13-May-2013","EQ","813.35","825.50","798.80","814.10","803.00","803.00","812.59","955.00","673.05","2,077,188","1,687,907,452.10","64,524"
"11-May-2013","EQ","813.40","814.90","812.00","812.95","813.80","814.10","813.79","955.00","673.05","111,054","90,374,422.10","3,338"
